epoch,acc,loss,lr,val_acc,val_loss
0,0.7674588039517403,0.507844772130724,1e-04,0.7814684452549103,0.44288609585454386
1,0.7828526572575645,0.41116715423644534,1e-04,0.8142943862945803,0.446731855792384
2,0.8318695364490388,0.37963867045584176,1e-04,0.8204406249907709,0.38098736059281135
3,0.8354620805808476,0.36755853134488303,1e-04,0.8373486918787802,0.3570647633844806
4,0.8388841828656575,0.36177588739092387,1e-04,0.8422224463955048,0.34777268671220346
5,0.8409134594220964,0.342781248546782,1e-04,0.845380179343685,0.3326066655497397
6,0.8449468513329824,0.33404728959477137,1e-04,0.849526338038906,0.3216980585167485
7,0.8465251425902048,0.3268940176755663,1e-04,0.8418770586290667,0.331353027493723
8,0.8491040841927604,0.31771593174291035,1e-04,0.8469266814570273,0.3220960584379012
9,0.847759067066132,0.3168434001623638,1e-04,0.8468314332346762,0.3135280830244864
10,0.8520899485974085,0.3055893688920944,1e-04,0.8573024138327567,0.302184387080131
11,0.8546458288790688,0.29922379009307376,1e-04,0.8475811827567316,0.3182641940732156
12,0.8559805533242604,0.2924051730642243,1e-04,0.8604553264956321,0.28148303445308437
13,0.8571652665970817,0.2857490788613047,1e-04,0.8598841563347848,0.2848865202357692
14,0.86021760153392,0.2795137719265998,1e-04,0.8602238835826996,0.2801551266062644
15,0.8607337120033446,0.27347457751868265,1e-04,0.8596117073489774,0.27529679719478856
16,0.8640670662834531,0.26496888436968363,1e-04,0.8586870220399672,0.2660376963115508
17,0.8652794749017746,0.25964982405541437,1e-04,0.8658287294449345,0.2593494889236266
18,0.8661802131978292,0.25781000192676273,1e-04,0.8570527607394803,0.2689757476891241
19,0.8668072725099231,0.2519927365439279,1e-04,0.8641206775942156,0.2675195115227853
20,0.8693767246745882,0.24556336906694232,1e-04,0.8569167621674076,0.2706331134803833
21,0.8699982118985009,0.24302701699355292,1e-04,0.8608995502994906,0.27490575275113505
22,0.8705190874281383,0.24269178935459682,1e-04,0.8639777398878529,0.262019127126663
23,0.870381245064357,0.23973059997199073,1e-04,0.8629539743546517,0.25828874880267727
24,0.8724362277795398,0.2342516031293642,1e-04,0.8693254993807885,0.24529389075694547
25,0.8725235906858293,0.231579599872468,1e-04,0.8694441779967277,0.24499811664704355
26,0.9163793940392752,0.20582382824449313,1e-04,0.9127091899994881,0.2210010915033279
27,0.9230044048929972,0.19110670869076063,1e-04,0.9145418713169713,0.22388124970659132
28,0.9272786113950942,0.18277963463749206,1e-04,0.9098777540268437,0.22862958090920601
29,0.9304844453221276,0.17417245724844554,1e-04,0.9144455405973619,0.21312224504447752
30,0.9332431322998471,0.16762921243669496,1e-04,0.9119766700652338,0.228916198015213
31,0.9359917233860682,0.16171247299228395,1e-04,0.9214351004169833,0.2091956422213585
32,0.9382281946757484,0.15579563923298367,1e-04,0.9151759974418148,0.21611454650279013
33,0.9403387090516468,0.15075915241761814,1e-04,0.9157276807292816,0.21767517155216587
34,0.9426867285418132,0.14361579603855573,1e-04,0.9205437956317779,0.20611162844204134
35,0.9442198612387218,0.1416946572089006,1e-04,0.920625255953881,0.22784971301594087
36,0.9462728022582947,0.13717898761942274,1e-04,0.9235702503112054,0.22951108409512427
