epoch,acc,loss,lr,val_acc,val_loss
0,0.8141115202969713,0.48164819116177765,1e-04,0.8274156488771514,0.3762205722998446
1,0.8448488311805272,0.355023222507931,1e-04,0.8502206389359602,0.33644944112601244
2,0.8489257821688068,0.3370513765237077,1e-04,0.8482808278301569,0.33725117029636864
3,0.8515014361015892,0.3208180381787624,1e-04,0.8146095097534299,0.3920578335917841
4,0.8517138749478834,0.313256787511671,1e-04,0.8518448941350922,0.31166527895476875
5,0.855964358734048,0.29687603627857956,1e-04,0.8606633703539691,0.28369864052909566
6,0.8591118553881588,0.2844832384068033,1e-04,0.8523924838839554,0.2981534655990563
7,0.8751898725984596,0.276069292378991,1e-04,0.8932213975688604,0.261790033869856
8,0.9040751638619796,0.2452165325404156,1e-04,0.8849793442590969,0.26656429915446933
9,0.9120381968059087,0.22297929779519676,1e-04,0.9005560480703519,0.23980982340578957
10,0.9191441901116503,0.20461579287800158,1e-04,0.8999537177911894,0.24802953383232665
11,0.9229854708132537,0.19738807989350657,1e-04,0.9117021203979733,0.2320697874593453
12,0.9280296707812976,0.1842278129910763,1e-04,0.9133149408918666,0.22544424734481677
13,0.9336671354506798,0.16916305135214046,1e-04,0.9158846139907837,0.2374201035347041
14,0.9373702332671923,0.15963404083793814,1e-04,0.9202497371538417,0.2101769416527016
15,0.9421806732420864,0.14875095053078982,1e-04,0.9138970820922551,0.23979821592921347
16,0.9449061508706436,0.14182197644187527,1e-04,0.9261832180924303,0.2187685782867154
17,0.9511796186563997,0.12587274340434154,1e-04,0.9287190104094077,0.23164872740080036
18,0.9516119376237213,0.12581027277079024,1e-04,0.9160616655988018,0.28173801002246657
19,0.9551659366594473,0.1155840326137399,1e-04,0.9127513475305452,0.28467797870769745
20,0.9600254167681155,0.10364165901769645,1e-04,0.9275790955138019,0.24371425728276958
21,0.9638660193196399,0.09459517902433283,1e-04,0.929816681099689,0.2481115546341487
22,0.9665710039053981,0.08660580014272523,1e-04,0.9280695394268186,0.24998248406634557
23,0.965038285425058,0.09191559616608817,1e-04,0.9318357006771358,0.248741039654284
24,0.9695433426515858,0.08036214719515426,1e-04,0.9307890642346359,0.23832949906528936
25,0.9704092690360405,0.07841902341060487,1e-04,0.9257200242966179,0.24829098885864254
26,0.9736979491861442,0.06916925000954463,1e-04,0.9306627159982216,0.2120246257280975
27,0.9734493575312875,0.07062552085610128,1e-04,0.9297349819048183,0.24117439809277302
28,0.9767403641472692,0.061768593119361656,1e-04,0.9316243313428924,0.25890248900968726
29,0.9783682781952643,0.057382090602497104,1e-04,0.9311665226155379,0.24128752785522167
30,0.9802784421462787,0.05139806899591809,1e-04,0.9284554062865851,0.2755224273694078
31,0.9824932647552415,0.045309598708576836,1e-04,0.9319071605449586,0.2778327935851934
32,0.9796858003488171,0.054186860496995476,1e-04,0.9321593247999357,0.27116053253705574
33,0.9832092885207753,0.043220426758434696,1e-04,0.9339616420700794,0.2932680098882576
34,0.9845988508976495,0.039899564703389,1e-04,0.9344822196509894,0.25962929665221
35,0.9832573689726501,0.04408032687476619,1e-04,0.9346464398339038,0.2855286528833034
36,0.9838282224453485,0.042975039415525294,1e-04,0.9336884735137458,0.3072327514157051
37,0.9857330257477968,0.03639659500154464,1e-04,0.9333737356456246,0.28919921777262464
38,0.9871648003461333,0.03298751536384961,1e-04,0.9361541017772644,0.31218951118479327
39,0.9865447586704149,0.0359940776075034,1e-04,0.9325603809882337,0.3052961084199703
40,0.9873571036597014,0.032575607448889925,1e-04,0.9365274755973515,0.30913255296236886
41,0.9866330833303127,0.03533048148307463,1e-04,0.9369737055357985,0.29392349808000207
42,0.9870950333450151,0.034223627767492486,1e-04,0.93729594044798,0.32532004519241065
43,0.9897209740438951,0.026296020473497127,1e-04,0.9340803017766457,0.326464826754463
44,0.9899626893723906,0.025561878550613645,1e-04,0.9354154312704491,0.3019562744953501
45,0.9899697640667791,0.025870009968719875,1e-04,0.9361800527948094,0.3263067174262888
46,0.9885110234318986,0.030375940032237075,1e-04,0.9357249830651471,0.33792182564090084
47,0.9895161258373336,0.027123851290252427,1e-04,0.9226322695026248,0.35608190298080444
48,0.9881324192045234,0.031463870652601596,1e-04,0.9370487735966059,0.3017644151223926
49,0.9919176597604639,0.02013845664353327,1e-04,0.9360743746982785,0.36802812385570816
50,0.9910841136581813,0.02333761509618328,1e-04,0.9334783112908912,0.27818506325441084
51,0.9886558979396293,0.030569440147769546,1e-04,0.9367773837930574,0.3132265601893814
52,0.9910653464407789,0.02353215101267038,1e-04,0.9364720165260195,0.33006236848868725
53,0.9926657212581559,0.018220363251990068,1e-04,0.9309126706573907,0.38335825293141557
54,0.9897183871316344,0.02749727765123982,1e-04,0.9334320806142852,0.3908362753366626
55,0.9914750227108303,0.02169592111102736,1e-04,0.9376993019749799,0.33021798061104274
56,0.992766428252925,0.01827560787424151,1e-04,0.9410120164315532,0.3382251256211536
