epoch,acc,loss,lr
0,0.8097127711772919,0.5036297699809075,0.01
1,0.845072387456894,0.3940139418840408,0.01
2,0.8497287559509278,0.3842458289861679,0.01
3,0.8527406048774719,0.37582813680171967,0.01
4,0.8551590633392334,0.37064764231443403,0.01
5,0.8569083201885224,0.3667505410313606,0.01
6,0.8568852519989014,0.36530420362949373,0.01
7,0.8590137958526611,0.36357615143060684,0.01
8,0.8596365964412689,0.3611044269800186,0.01
9,0.8603112804889679,0.35846572279930117,0.01
10,0.8612270510196686,0.3584740886092186,0.01
11,0.8609229743480682,0.3580363667011261,0.01
12,0.8603721916675567,0.3585539537668228,0.01
13,0.8618878185749054,0.3554138579964638,0.01
14,0.8609329867362976,0.35831729501485826,0.01
15,0.8614279794692993,0.3568770855665207,0.01
16,0.8612501227855682,0.3571665397286415,0.01
17,0.8624702155590057,0.35350763499736787,0.01
18,0.8607263207435608,0.3566886270046234,0.01
19,0.8616479504108429,0.35638039737939836,0.01
20,0.8624642336368561,0.353965460062027,0.01
21,0.8622871088981628,0.35542564421892164,0.01
22,0.8668121302127838,0.33265285670757294,0.005
23,0.8644866967201232,0.3410957056283951,0.005
24,0.8641906750202178,0.3419638338685036,0.005
25,0.8643200671672822,0.3422220632433891,0.005
26,0.8646148657798767,0.3417061600089073,0.005
27,0.8696566116809845,0.3226802408695221,0.0025
28,0.8706115746498108,0.3166362309455872,0.0025
29,0.8707454824447631,0.3140284687280655,0.0025
30,0.8706179189682007,0.31404747009277345,0.0025
31,0.8708955097198486,0.31484578490257265,0.0025
32,0.870973390340805,0.3130627411603928,0.0025
33,0.8712974858283996,0.3128557547926903,0.0025
34,0.8713319098949432,0.3136992597579956,0.0025
35,0.8709487283229828,0.3126116216182709,0.0025
36,0.8710537087917328,0.3125137248635292,0.0025
37,0.8713535165786743,0.3125405520200729,0.0025
38,0.8708343482017518,0.3120180398225784,0.0025
39,0.8718081057071686,0.31119113087654116,0.0025
40,0.8711027848720551,0.3115198463201523,0.0025
41,0.871793702840805,0.31208830177783964,0.0025
42,0.8707015359401703,0.3129400706291199,0.0025
43,0.8711875021457672,0.3120589977502823,0.0025
44,0.8735778796672821,0.30258437544107436,0.00125
45,0.8744288301467895,0.3016479575634003,0.00125
46,0.8748818349838257,0.3012474176287651,0.00125
47,0.8744670379161835,0.30259427428245544,0.00125
48,0.8743977081775666,0.30145074129104615,0.00125
49,0.8750748300552368,0.3010983157157898,0.00125
50,0.8747968733310699,0.3006069520115852,0.00125
51,0.875296504497528,0.3011834582686424,0.00125
52,0.8750976550579072,0.30051337629556657,0.00125
53,0.8742758810520173,0.3008614990115166,0.00125
54,0.8748861086368561,0.30101710945367816,0.00125
55,0.8764869403839112,0.296894012093544,0.000625
56,0.8760888624191284,0.2988156169652939,0.000625
57,0.876154659986496,0.2975490811467171,0.000625
58,0.8769681382179261,0.29631436288356783,0.000625
59,0.876228152513504,0.29771495163440703,0.000625
60,0.8759909689426422,0.29664803206920626,0.000625
61,0.8766519761085511,0.29698515236377715,0.000625
62,0.876566162109375,0.2968691638112068,0.000625
63,0.8781599128246307,0.29437841057777403,0.0003125
64,0.8786557626724243,0.29385529905557634,0.0003125
65,0.8778901398181915,0.29364570677280427,0.0003125
66,0.8784013664722443,0.29306774228811266,0.0003125
67,0.8783663320541382,0.2928353914618492,0.0003125
68,0.8783876931667328,0.2941959968209267,0.0003125
69,0.8784132039546967,0.29331210255622864,0.0003125
70,0.8784711933135987,0.2928774884343147,0.0003125
71,0.8786252439022064,0.29366760969161987,0.0003125
72,0.8786235344409943,0.2921632158756256,0.00015625
73,0.8784267568588257,0.29216445416212083,0.00015625
74,0.8787846636772155,0.2916642963886261,0.00015625
75,0.8793887913227081,0.2915101790428162,0.00015625
76,0.8796201193332672,0.29107714384794237,0.00015625
77,0.8788875758647918,0.2912106165289879,0.00015625
78,0.879001590013504,0.29082389295101163,0.00015625
79,0.8785461401939392,0.292037298977375,0.00015625
80,0.8796879851818085,0.2912496426701546,0.00015625
81,0.8790349078178405,0.29176212012767794,0.00015625
82,0.8795555460453034,0.2919602093100548,0.00015625
83,0.8785664057731628,0.29075636982917785,7.8125e-05
84,0.8794726574420929,0.2909481209516525,7.8125e-05
85,0.879384526014328,0.2906505137681961,7.8125e-05
86,0.879939329624176,0.29004858911037446,7.8125e-05
87,0.8791563713550568,0.2909591364860535,7.8125e-05
88,0.8791782236099244,0.29139543026685716,7.8125e-05
89,0.8791485595703125,0.29068783670663834,7.8125e-05
90,0.879590699672699,0.2903810229897499,7.8125e-05
91,0.8793294620513916,0.2902436253428459,3.90625e-05
92,0.8793465578556061,0.2910106608271599,3.90625e-05
93,0.8792667269706727,0.2908293408155441,3.90625e-05
94,0.8793288588523864,0.29053471446037293,3.90625e-05
95,0.8792836928367614,0.2900532668828964,1.953125e-05
96,0.8794035601615906,0.2903503778576851,1.953125e-05
