epoch,categorical_accuracy,loss,lr
0,0.17538317814469337,1.5497026872634887,1e-04
1,0.45665246367454526,0.9945790112018585,1e-04
2,0.7527458488941192,0.6949257242679596,1e-04
3,0.8787099599838257,0.5184083694219589,1e-04
4,0.9262302243709564,0.3867457717657089,1e-04
5,0.9403615736961365,0.30940046668052673,1e-04
6,0.9435720241069794,0.27091013342142106,1e-04
7,0.9509608125686646,0.23203454226255416,1e-04
8,0.9592685556411743,0.1957208803296089,1e-04
9,0.9636488091945649,0.17294793754816054,1e-04
10,0.9708457005023956,0.14612606629729272,1e-04
11,0.9735865485668183,0.130072266459465,1e-04
12,0.9769138193130493,0.11482155084609985,1e-04
13,0.9802436470985413,0.10021380975842475,1e-04
14,0.9821881103515625,0.08918097168207169,1e-04
15,0.9816110861301423,0.08549117013812065,1e-04
16,0.9805676293373108,0.08357388146221638,1e-04
17,0.9787550055980683,0.08333634495735169,1e-04
18,0.9790528571605682,0.08184214659035206,1e-04
19,0.9810986268520355,0.07284243382513524,1e-04
20,0.9839047849178314,0.06502125933766364,1e-04
21,0.9850578594207764,0.060368814542889594,1e-04
22,0.983839111328125,0.06083858974277973,1e-04
23,0.9833927023410797,0.05996832713484764,1e-04
